Datum,Etmaalsom neerslag,Hoogste uursom neerslag,Etmaalgemiddelde temperatuur,Etmaalgemiddelde windsnelheid
1949-06-04,25,8,129,77
1949-06-05,0,0,131,57
1949-06-06,0,0,151,51
1949-06-07,1,1,186,57
1949-06-08,4,2,153,41
1949-06-09,0,0,164,36
1949-06-10,0,0,166,36
1949-06-11,25,23,131,51
1949-06-12,1,1,143,46
1949-06-13,5,3,130,31
1949-06-14,55,23,131,36
1949-06-15,0,0,108,46
1949-06-16,0,0,113,41
1949-06-17,0,0,111,41
1949-06-18,2,1,110,41
1949-06-19,0,0,137,36
1949-06-20,0,0,144,51
1949-06-21,0,0,150,57
1949-06-22,0,0,133,36
1949-06-23,0,0,140,51
1949-06-24,0,0,145,36
1949-06-25,0,0,129,31
1949-06-26,0,0,130,36
1949-06-27,0,0,171,26
1949-06-28,0,0,180,31
1949-06-29,0,0,154,41
1949-06-30,0,0,147,41
1949-07-01,0,0,148,41
1949-07-02,0,0,146,46
1949-07-03,0,0,160,31
1949-07-04,0,0,194,31
1949-07-05,15,9,152,62
1949-07-06,2,2,138,72
1949-07-07,10,3,139,51
1949-07-08,4,1,134,36
1949-07-09,0,0,132,31
1949-07-10,0,0,149,31
1949-07-11,0,0,178,31
1949-07-12,0,0,200,31
1949-07-13,0,0,215,41
1949-07-14,9,8,187,46
1949-07-15,135,65,179,26
1949-07-16,97,76,174,26
1949-07-17,9,7,174,26
1949-07-18,17,8,160,57
1949-07-19,2,1,139,51
1949-07-20,0,0,145,41
1949-07-21,0,0,152,26
1949-07-22,0,0,191,31
1949-07-23,1,1,187,26
1949-07-24,0,0,192,31
1949-07-25,0,0,203,26
1949-07-26,0,0,200,41
1949-07-27,0,0,200,41
1949-07-28,0,0,187,62
1949-07-29,19,19,166,46
1949-07-30,4,2,161,46
1949-07-31,10,6,169,57
1949-08-01,15,13,176,62
1949-08-02,194,34,171,87
1949-08-03,107,39,144,72
1949-08-04,0,0,144,62
1949-08-05,0,0,167,36
1949-08-06,0,0,190,36
1949-08-07,3,2,185,31
1949-08-08,56,30,174,57
1949-08-09,0,0,152,36
1949-08-10,0,0,153,51
1949-08-11,93,31,132,41
1949-08-12,19,18,134,51
1949-08-13,0,0,144,26
1949-08-14,1,1,171,26
1949-08-15,1,1,174,21
1949-08-16,1,1,164,41
1949-08-17,7,6,135,46
1949-08-18,3,1,131,36
1949-08-19,4,2,139,41
1949-08-20,3,2,156,31
1949-08-21,0,0,171,36
1949-08-22,0,0,190,31
1949-08-23,0,0,203,36
1949-08-24,0,0,170,26
1949-08-25,27,22,192,26
1949-08-26,76,56,190,26
1949-08-27,1,1,186,26
1949-08-28,0,0,169,26
1949-08-29,0,0,169,21
1949-08-30,0,0,171,31
1949-08-31,0,0,197,31
1949-09-01,0,0,199,46
1949-09-02,62,15,168,36
1949-09-03,0,0,176,36
1949-09-04,0,0,216,41
1949-09-05,0,0,246,67
1949-09-06,19,9,183,31
1949-09-07,49,20,169,26
1949-09-08,1,1,145,26
1949-09-09,0,0,160,26
1949-09-10,1,1,162,26
1949-09-11,0,0,179,36
1949-09-12,0,0,179,41
1949-09-13,0,0,164,51
1949-09-14,86,37,166,62
1949-09-15,77,26,166,57
1949-09-16,97,32,152,41
1949-09-17,293,56,140,57
1949-09-18,0,0,152,41
1949-09-19,0,0,147,26
1949-09-20,1,1,128,26
1949-09-21,0,0,135,26
1949-09-22,9,8,155,41
1949-09-23,66,37,184,46
1949-09-24,0,0,206,57
1949-09-25,0,0,174,31
1949-09-26,1,1,156,31
1949-09-27,0,0,155,26
1949-09-28,0,0,128,26
1949-09-29,2,1,122,15
1949-09-30,2,1,143,36
1949-10-01,0,0,110,31
1949-10-02,0,0,105,31
1949-10-03,0,0,129,36
1949-10-04,2,1,117,21
1949-10-05,1,1,122,26
1949-10-06,1,1,135,21
1949-10-07,0,0,131,31
1949-10-08,1,1,115,31
1949-10-09,4,2,124,21
1949-10-10,15,6,137,31
1949-10-11,10,5,136,57
1949-10-12,1,1,135,41
1949-10-13,2,1,122,26
1949-10-14,1,1,127,26
1949-10-15,1,1,154,46
1949-10-16,41,31,163,46
1949-10-17,15,11,126,77
1949-10-18,2,2,120,98
1949-10-19,22,12,134,87
1949-10-20,28,15,124,82
1949-10-21,68,44,120,72
1949-10-22,79,28,95,82
1949-10-23,125,57,115,93
1949-10-24,52,15,100,51
1949-10-25,6,3,115,57
1949-10-26,44,17,126,139
1949-10-27,154,26,58,41
1949-10-28,1,1,59,21
1949-10-29,1,1,37,26
1949-10-30,0,0,20,36
1949-10-31,0,0,21,41
1949-11-01,0,0,28,36
1949-11-02,0,0,22,15
1949-11-03,1,1,4,41
1949-11-04,0,0,23,46
1949-11-05,2,2,24,77
1949-11-06,66,20,38,51
1949-11-07,95,21,49,51
1949-11-08,147,32,43,41
1949-11-09,26,18,47,51
1949-11-10,13,5,88,57
1949-11-11,38,16,90,51
1949-11-12,105,53,98,82
1949-11-13,200,36,73,87
1949-11-14,60,26,62,41
1949-11-15,0,0,60,36
1949-11-16,0,0,44,26
1949-11-17,0,0,17,36
1949-11-18,0,0,36,62
1949-11-19,9,5,59,46
1949-11-20,12,9,78,46
1949-11-21,93,17,69,103
1949-11-22,6,2,86,57
1949-11-23,2,1,72,57
1949-11-24,10,6,57,31
1949-11-25,129,14,65,41
1949-11-26,0,0,62,41
1949-11-27,72,17,60,46
1949-11-28,14,7,47,46
1949-11-29,1,1,16,51
1949-11-30,1,1,54,72
1949-12-01,0,0,32,77
1949-12-02,114,23,30,67
1949-12-03,241,35,71,98
1949-12-04,33,24,83,123
1949-12-05,52,24,65,87
1949-12-06,8,2,56,57
1949-12-07,2,1,102,103
1949-12-08,167,27,68,87
1949-12-09,28,20,29,46
1949-12-10,7,4,4,26
1949-12-11,0,0,30,57
1949-12-12,0,0,24,46
1949-12-13,4,2,25,82
1949-12-14,0,0,15,72
1949-12-15,8,5,24,62
1949-12-16,10,4,30,72
1949-12-17,85,18,67,123
1949-12-18,44,16,51,87
1949-12-19,50,26,74,87
1949-12-20,25,9,36,46
1949-12-21,3,1,29,31
1949-12-22,1,1,4,46
1949-12-23,2,1,43,31
1949-12-24,1,1,28,31
1949-12-25,2,1,11,62
1949-12-26,113,31,68,93
1949-12-27,1,1,92,67
1949-12-28,0,0,75,31
1949-12-29,0,0,60,26
1949-12-30,0,0,27,41
1949-12-31,0,0,10,57
1950-01-01,0,0,-10,41
1950-01-02,85,21,48,57
1950-01-03,2,1,47,46
1950-01-04,52,8,39,36
1950-01-05,25,8,65,57
1950-01-06,66,48,60,77
1950-01-07,11,5,76,67
1950-01-08,0,0,47,51
1950-01-09,0,0,22,31
1950-01-10,3,1,29,36
1950-01-11,2,1,84,36
1950-01-12,9,4,61,41
1950-01-13,2,1,27,46
1950-01-14,1,1,67,46
1950-01-15,19,5,82,72
1950-01-16,2,1,55,51
1950-01-17,43,20,34,46
1950-01-18,4,3,13,41
1950-01-19,0,0,-30,57
1950-01-20,0,0,-45,57
1950-01-21,0,0,-16,36
1950-01-22,3,1,5,26
1950-01-23,0,0,-9,46
1950-01-24,0,0,-54,51
1950-01-25,0,0,-70,36
1950-01-26,0,0,-62,26
1950-01-27,26,10,-36,41
1950-01-28,0,0,-37,72
1950-01-29,0,0,-67,51
1950-01-30,0,0,-71,46
1950-01-31,78,20,-11,77
1950-02-01,33,11,31,87
1950-02-02,67,12,42,77
1950-02-03,21,6,72,98
1950-02-04,40,10,66,51
1950-02-05,34,9,63,103
1950-02-06,27,9,66,67
1950-02-07,0,0,45,62
1950-02-08,39,19,53,67
1950-02-09,17,5,24,62
1950-02-10,159,21,80,87
1950-02-11,3,3,62,118
1950-02-12,51,12,59,103
1950-02-13,281,100,60,103
1950-02-14,38,19,40,67
1950-02-15,24,8,75,87
1950-02-16,0,0,101,87
1950-02-17,0,0,94,72
1950-02-18,0,0,96,46
1950-02-19,0,0,81,26
1950-02-20,121,23,83,98
1950-02-21,19,6,54,87
1950-02-22,0,0,33,31
1950-02-23,0,0,23,36
1950-02-24,82,18,63,31
1950-02-25,34,12,68,67
1950-02-26,11,10,13,72
1950-02-27,0,0,6,41
1950-02-28,0,0,1,26
1950-03-01,1,1,8,31
1950-03-02,1,1,2,41
1950-03-03,1,1,36,57
1950-03-04,0,0,70,46
1950-03-05,0,0,88,26
1950-03-06,0,0,78,21
1950-03-07,1,1,52,21
1950-03-08,2,1,54,41
1950-03-09,30,28,60,31
1950-03-10,5,3,40,57
1950-03-11,1,1,47,72
1950-03-12,3,2,43,77
1950-03-13,11,6,23,51
1950-03-14,0,0,30,31
1950-03-15,9,6,69,46
1950-03-16,0,0,101,82
1950-03-17,124,29,97,93
1950-03-18,0,0,106,103
1950-03-19,0,0,101,87
1950-03-20,35,11,85,72
1950-03-21,5,3,95,26
1950-03-22,1,1,75,26
1950-03-23,54,25,101,51
1950-03-24,33,17,104,67
1950-03-25,0,0,66,41
1950-03-26,0,0,88,46
1950-03-27,0,0,85,57
1950-03-28,0,0,61,57
1950-03-29,17,7,56,46
1950-03-30,5,3,54,46
1950-03-31,5,4,53,41
1950-04-01,10,9,94,72
1950-04-02,13,5,78,82
1950-04-03,27,22,64,67
1950-04-04,18,7,64,51
1950-04-05,27,15,76,67
1950-04-06,0,0,84,31
1950-04-07,0,0,95,57
1950-04-08,0,0,115,93
1950-04-09,25,15,89,113
1950-04-10,94,21,68,108
1950-04-11,2,1,68,93
1950-04-12,94,30,58,57
1950-04-13,22,12,46,31
1950-04-14,62,22,48,31
1950-04-15,1,1,77,62
1950-04-16,0,0,65,46
1950-04-17,0,0,70,51
1950-04-18,0,0,93,67
1950-04-19,5,2,103,41
1950-04-20,0,0,116,72
1950-04-21,0,0,106,62
1950-04-22,0,0,97,62
1950-04-23,8,3,86,31
1950-04-24,77,15,61,67
1950-04-25,92,38,22,82
1950-04-26,94,26,28,51
1950-04-27,42,13,53,72
1950-04-28,9,3,74,67
1950-04-29,26,11,76,41
1950-04-30,8,7,120,46
1950-05-01,0,0,161,41
1950-05-02,12,8,115,57
1950-05-03,118,65,92,36
1950-05-04,12,6,86,31
1950-05-05,137,40,89,41
1950-05-06,2,1,99,57
1950-05-07,59,21,97,31
1950-05-08,5,2,110,21
1950-05-09,0,0,144,36
1950-05-10,0,0,160,72
1950-05-11,0,0,161,62
1950-05-12,0,0,165,57
1950-05-13,0,0,158,57
1950-05-14,0,0,124,57
1950-05-15,0,0,97,57
1950-05-16,0,0,98,51
1950-05-17,0,0,97,41
1950-05-18,68,27,75,36
1950-05-19,0,0,118,31
1950-05-20,51,12,157,67
1950-05-21,55,17,183,41
1950-05-22,5,5,153,51
1950-05-23,0,0,145,46
1950-05-24,110,46,110,51
1950-05-25,1,1,136,36
1950-05-26,0,0,129,36
1950-05-27,42,21,118,51
1950-05-28,30,15,112,82
1950-05-29,0,0,126,72
1950-05-30,0,0,143,46
1950-05-31,0,0,142,46
1950-06-01,0,0,144,57
1950-06-02,0,0,175,41
1950-06-03,0,0,200,31
1950-06-04,0,0,212,31
1950-06-05,0,0,221,36
1950-06-06,0,0,226,36
1950-06-07,0,0,225,36
1950-06-08,0,0,178,46
1950-06-09,0,0,145,57
1950-06-10,0,0,138,36
1950-06-11,0,0,148,41
1950-06-12,0,0,172,57
1950-06-13,0,0,180,62
1950-06-14,58,21,151,67
1950-06-15,23,8,137,51
1950-06-16,0,0,134,36
1950-06-17,0,0,145,41
1950-06-18,6,5,151,41
1950-06-19,0,0,166,36
1950-06-20,48,22,185,46
1950-06-21,117,70,153,57
1950-06-22,89,46,139,98
1950-06-23,202,53,119,57
1950-06-24,0,0,150,51
1950-06-25,62,22,148,46
1950-06-26,3,2,158,41
1950-06-27,0,0,175,51
1950-06-28,0,0,178,62
1950-06-29,0,0,201,51
1950-06-30,0,0,168,41
1950-07-01,0,0,159,36
1950-07-02,0,0,163,51
1950-07-03,31,31,161,62
1950-07-04,0,0,165,26
1950-07-05,176,43,166,31
1950-07-06,17,17,167,41
1950-07-07,11,7,167,36
1950-07-08,0,0,176,31
1950-07-09,4,4,210,46
1950-07-10,95,89,165,67
1950-07-11,140,49,152,72
1950-07-12,0,0,154,57
1950-07-13,0,0,167,36
1950-07-14,64,36,155,46
1950-07-15,0,0,170,46
1950-07-16,8,7,169,62
1950-07-17,8,7,157,62
1950-07-18,1,1,169,67
1950-07-19,2,2,179,41
1950-07-20,0,0,196,31
1950-07-21,147,147,192,36
1950-07-22,0,0,187,31
1950-07-23,67,19,166,77
1950-07-24,45,42,161,77
1950-07-25,5,5,165,46
1950-07-26,0,0,171,26
1950-07-27,0,0,161,31
1950-07-28,0,0,163,36
1950-07-29,119,75,154,36
1950-07-30,0,0,153,21
1950-07-31,10,9,167,36
1950-08-01,9,7,160,46
1950-08-02,63,15,146,46
1950-08-03,342,113,130,51
1950-08-04,47,27,162,62
1950-08-05,0,0,176,26
1950-08-06,0,0,190,41
1950-08-07,0,0,187,46
1950-08-08,0,0,193,41
1950-08-09,0,0,203,51
1950-08-10,74,36,166,36
1950-08-11,0,0,169,31
1950-08-12,0,0,171,41
1950-08-13,79,19,162,41
1950-08-14,1,1,167,26
1950-08-15,0,0,164,36
1950-08-16,40,15,149,51
1950-08-17,1,1,144,41
1950-08-18,6,5,142,72
1950-08-19,0,0,146,51
1950-08-20,0,0,163,41
1950-08-21,2,2,199,41
1950-08-22,15,6,174,26
1950-08-23,186,139,184,31
1950-08-24,68,34,168,41
1950-08-25,1,1,159,46
1950-08-26,56,49,176,51
1950-08-27,0,0,161,41
1950-08-28,1,1,176,31
1950-08-29,81,59,154,77
1950-08-30,1,1,153,36
1950-08-31,52,20,160,36
1950-09-01,0,0,146,57
1950-09-02,60,16,126,51
1950-09-03,0,0,137,62
1950-09-04,9,5,151,46
1950-09-05,27,10,153,41
1950-09-06,0,0,142,36
1950-09-07,41,15,146,82
1950-09-08,23,16,130,62
1950-09-09,39,10,143,46
1950-09-10,32,8,162,46
1950-09-11,0,0,158,57
1950-09-12,10,5,149,72
1950-09-13,0,0,146,51
1950-09-14,28,10,138,46
1950-09-15,202,89,130,31
1950-09-16,17,15,133,41
1950-09-17,21,14,130,93
1950-09-18,29,13,121,72
1950-09-19,11,9,115,51
1950-09-20,77,44,116,46
1950-09-21,57,12,108,62
1950-09-22,61,16,110,57
1950-09-23,35,11,111,67
1950-09-24,82,10,122,62
1950-09-25,84,23,122,62
1950-09-26,40,14,118,51
1950-09-27,0,0,106,51
1950-09-28,3,1,124,93
1950-09-29,37,16,129,36
1950-09-30,7,4,141,51
1950-10-01,1,1,124,93
1950-10-02,64,29,115,98
1950-10-03,4,3,113,67
1950-10-04,0,0,124,51
1950-10-05,1,1,124,51
1950-10-06,1,1,147,62
1950-10-07,1,1,133,72
1950-10-08,5,5,125,62
1950-10-09,0,0,85,41
1950-10-10,8,4,95,67
1950-10-11,6,3,104,72
1950-10-12,0,0,103,41
1950-10-13,0,0,108,51
1950-10-14,0,0,108,41
1950-10-15,1,1,101,31
1950-10-16,21,11,108,26
1950-10-17,92,24,115,67
1950-10-18,1,1,122,57
1950-10-19,0,0,130,31
1950-10-20,0,0,115,36
1950-10-21,0,0,83,36
1950-10-22,0,0,70,51
1950-10-23,0,0,65,36
1950-10-24,0,0,47,46
1950-10-25,1,1,52,57
1950-10-26,1,1,27,51
1950-10-27,0,0,-4,36
1950-10-28,22,14,41,41
1950-10-29,30,9,44,41
1950-10-30,3,2,49,57
1950-10-31,0,0,54,57
1950-11-01,0,0,67,31
1950-11-02,109,27,57,36
1950-11-03,257,47,56,93
1950-11-04,5,1,59,67
1950-11-05,1,1,60,41
1950-11-06,2,1,54,31
1950-11-07,7,7,42,26
1950-11-08,2,1,63,72
1950-11-09,6,5,78,82
1950-11-10,217,27,97,87
1950-11-11,15,11,79,62
1950-11-12,41,15,62,72
1950-11-13,132,42,75,87
1950-11-14,72,13,60,62
1950-11-15,76,25,49,46
1950-11-16,7,4,38,46
1950-11-17,18,11,42,36
1950-11-18,2,1,48,46
1950-11-19,40,10,61,67
1950-11-20,2,2,73,103
1950-11-21,71,11,67,134
1950-11-22,6,3,62,82
1950-11-23,53,16,49,62
1950-11-24,7,4,57,51
1950-11-25,7,4,38,41
1950-11-26,1,1,13,26
1950-11-27,1,1,15,51
1950-11-28,83,16,97,103
1950-11-29,66,11,80,103
1950-11-30,0,0,69,77
1950-12-01,200,25,76,123
1950-12-02,2,1,55,67
1950-12-03,18,7,18,26
1950-12-04,102,26,-1,41
1950-12-05,103,32,-10,51
1950-12-06,2,1,7,51
1950-12-07,50,8,8,82
1950-12-08,0,0,-4,31
1950-12-09,2,1,-34,26
1950-12-10,47,16,15,82
1950-12-11,141,21,37,62
1950-12-12,64,12,18,62
1950-12-13,4,2,-7,51
1950-12-14,0,0,-7,26
1950-12-15,103,13,-4,51
1950-12-16,5,1,-7,36
1950-12-17,19,3,-14,82
1950-12-18,0,0,-11,36
1950-12-19,0,0,-38,31
1950-12-20,1,1,-52,31
1950-12-21,2,1,-2,31
1950-12-22,4,1,-22,31
1950-12-23,0,0,-18,46
1950-12-24,1,1,-13,26
1950-12-25,0,0,-22,31
1950-12-26,0,0,-30,51
1950-12-27,13,2,-7,72
1950-12-28,0,0,-57,62
1950-12-29,1,1,-90,26
1950-12-30,0,0,-99,51
1950-12-31,7,6,-57,51
1951-01-01,23,8,14,87
1951-01-02,25,5,14,51
1951-01-03,0,0,3,26
1951-01-04,17,4,10,72
1951-01-05,62,20,51,77
1951-01-06,13,4,69,67
1951-01-07,2,2,68,103
1951-01-08,29,11,63,72
1951-01-09,26,16,42,62
1951-01-10,32,13,26,67
1951-01-11,116,12,74,118
1951-01-12,28,14,41,72
1951-01-13,30,12,39,77
1951-01-14,26,11,46,72
1951-01-15,43,11,48,62
1951-01-16,0,0,42,51
1951-01-17,157,46,66,93
1951-01-18,104,17,66,108
1951-01-19,37,9,54,72
1951-01-20,27,7,58,41
1951-01-21,37,11,39,36
1951-01-22,14,4,65,41
1951-01-23,3,3,61,21
1951-01-24,0,0,30,46
1951-01-25,0,0,23,41
1951-01-26,0,0,24,41
1951-01-27,12,4,37,36
1951-01-28,0,0,28,41
1951-01-29,0,0,20,41
1951-01-30,0,0,17,26
1951-01-31,0,0,13,15
1951-02-01,0,0,14,15
1951-02-02,0,0,30,31
1951-02-03,1,1,27,51
1951-02-04,43,13,46,103
1951-02-05,2,1,49,82
1951-02-06,0,0,34,67
1951-02-07,4,2,27,67
1951-02-08,36,6,65,108
1951-02-09,16,11,80,87
1951-02-10,0,0,44,31
1951-02-11,13,8,31,62
1951-02-12,2,1,43,36
1951-02-13,52,15,40,51
1951-02-14,8,3,28,41
1951-02-15,0,0,35,46
1951-02-16,8,3,40,62
1951-02-17,118,34,57,82
1951-02-18,27,7,41,87
1951-02-19,51,16,43,77
1951-02-20,88,45,51,93
1951-02-21,76,26,43,77
1951-02-22,20,10,32,51
1951-02-23,5,2,44,57
1951-02-24,59,46,36,41
1951-02-25,15,9,43,26
1951-02-26,4,2,30,26
1951-02-27,0,0,18,36
1951-02-28,0,0,12,21
1951-03-01,0,0,18,31
1951-03-02,0,0,17,41
1951-03-03,0,0,-6,57
1951-03-04,0,0,5,36
1951-03-05,1,1,1,26
1951-03-06,1,1,18,41
1951-03-07,0,0,43,67
1951-03-08,0,0,18,82
1951-03-09,0,0,5,67
1951-03-10,0,0,10,41
1951-03-11,10,5,56,62
1951-03-12,55,13,58,51
1951-03-13,50,22,93,82
1951-03-14,23,10,73,129
1951-03-15,1,1,68,72
1951-03-16,36,14,73,46
1951-03-17,150,40,115,62
1951-03-18,19,5,92,98
1951-03-19,29,10,44,46
1951-03-20,0,0,27,57
1951-03-21,1,1,34,36
1951-03-22,37,14,52,103
1951-03-23,83,22,80,103
1951-03-24,78,17,34,77
1951-03-25,36,5,25,57
1951-03-26,156,39,41,67
1951-03-27,45,10,41,77
1951-03-28,22,6,23,67
1951-03-29,11,3,16,31
1951-03-30,44,34,26,46
1951-03-31,0,0,41,46
1951-04-01,50,18,66,82
1951-04-02,28,13,63,67
1951-04-03,0,0,60,51
1951-04-04,119,31,64,82
1951-04-05,2,1,66,46
1951-04-06,63,17,75,57
1951-04-07,82,20,93,82
1951-04-08,20,8,53,72
1951-04-09,65,18,62,82
1951-04-10,108,30,55,87
1951-04-11,3,2,42,51
1951-04-12,2,1,66,87
1951-04-13,41,15,71,82
1951-04-14,57,22,44,46
1951-04-15,1,1,59,41
1951-04-16,32,8,73,67
1951-04-17,0,0,51,57
1951-04-18,0,0,74,31
1951-04-19,0,0,77,67
1951-04-20,0,0,67,51
1951-04-21,0,0,52,62
1951-04-22,0,0,70,51
1951-04-23,0,0,100,31
1951-04-24,0,0,136,41
1951-04-25,0,0,154,36
1951-04-26,0,0,115,46
1951-04-27,13,8,69,51
1951-04-28,103,24,49,51
1951-04-29,1,1,41,31
1951-04-30,0,0,69,31
1951-05-01,0,0,105,51
1951-05-02,0,0,122,51
1951-05-03,0,0,144,46
1951-05-04,51,18,141,41
1951-05-05,1,1,116,31
1951-05-06,56,18,120,31
1951-05-07,0,0,112,51
1951-05-08,73,16,89,46
1951-05-09,8,6,97,26
1951-05-10,0,0,119,72
1951-05-11,0,0,111,57
1951-05-12,0,0,105,46
1951-05-13,0,0,86,41
1951-05-14,1,1,81,67
1951-05-15,12,5,85,51
1951-05-16,1,1,90,51
1951-05-17,10,9,114,57
1951-05-18,6,5,134,62
1951-05-19,0,0,165,41
1951-05-20,0,0,157,36
1951-05-21,60,25,112,26
1951-05-22,35,25,113,41
1951-05-23,0,0,141,31
1951-05-24,25,15,157,46
1951-05-25,57,19,134,26
1951-05-26,55,30,135,36
1951-05-27,0,0,133,46
1951-05-28,28,23,120,36
1951-05-29,0,0,116,46
1951-05-30,0,0,112,51
1951-05-31,0,0,134,62
1951-06-01,0,0,155,57
1951-06-02,0,0,157,41
1951-06-03,0,0,147,41
1951-06-04,0,0,148,46
1951-06-05,0,0,150,41
1951-06-06,0,0,150,51
1951-06-07,0,0,127,46
1951-06-08,0,0,148,51
1951-06-09,0,0,160,31
1951-06-10,3,2,143,57
1951-06-11,0,0,159,26
1951-06-12,41,16,160,62
1951-06-13,1,1,154,57
1951-06-14,0,0,191,51
1951-06-15,15,8,156,26
1951-06-16,0,0,161,36
1951-06-17,0,0,167,31
1951-06-18,0,0,140,26
1951-06-19,10,9,129,36
1951-06-20,0,0,147,31
1951-06-21,0,0,188,46
1951-06-22,12,5,169,31
1951-06-23,104,31,161,36
1951-06-24,28,23,138,51
1951-06-25,1,1,151,41
1951-06-26,142,35,122,57
1951-06-27,30,8,125,41
1951-06-28,0,0,133,36
1951-06-29,0,0,130,31
1951-06-30,0,0,127,36
1951-07-01,0,0,144,15
1951-07-02,0,0,171,36
1951-07-03,6,3,178,41
1951-07-04,120,98,145,46
1951-07-05,0,0,131,31
1951-07-06,0,0,157,57
1951-07-07,0,0,174,46
1951-07-08,135,82,170,31
1951-07-09,5,3,171,41
1951-07-10,21,9,182,51
1951-07-11,27,12,182,41
1951-07-12,1,1,165,62
1951-07-13,1,1,157,51
1951-07-14,29,13,144,26
1951-07-15,15,8,138,46
1951-07-16,0,0,150,36
1951-07-17,0,0,170,31
1951-07-18,1,1,153,41
1951-07-19,0,0,154,31
1951-07-20,0,0,168,41
1951-07-21,0,0,157,36
1951-07-22,18,18,182,51
1951-07-23,4,3,176,46
1951-07-24,9,8,152,41
1951-07-25,10,7,148,51
1951-07-26,1,1,161,21
1951-07-27,0,0,171,36
1951-07-28,0,0,184,31
1951-07-29,0,0,176,31
1951-07-30,0,0,193,46
1951-07-31,42,24,208,46
1951-08-01,71,52,206,31
1951-08-02,0,0,196,26
1951-08-03,6,4,197,26
1951-08-04,143,101,186,31
1951-08-05,25,24,166,41
1951-08-06,108,53,186,46
1951-08-07,26,12,171,67
1951-08-08,44,22,160,31
1951-08-09,301,70,153,36
1951-08-10,5,3,144,46
1951-08-11,16,5,145,57
1951-08-12,100,27,148,82
1951-08-13,77,32,134,51
1951-08-14,14,9,140,41
1951-08-15,14,8,139,26
1951-08-16,0,0,129,21
1951-08-17,27,20,139,26
1951-08-18,1,1,162,36
1951-08-19,27,7,169,57
1951-08-20,1,1,157,31
1951-08-21,0,0,151,26
1951-08-22,3,1,163,31
1951-08-23,4,3,161,26
1951-08-24,0,0,167,36
1951-08-25,0,0,153,36
1951-08-26,15,6,142,67
1951-08-27,10,6,142,67
1951-08-28,53,29,167,72
1951-08-29,35,14,169,46
1951-08-30,39,28,181,62
1951-08-31,46,31,147,46
1951-09-01,46,26,150,57
1951-09-02,118,40,154,62
1951-09-03,10,5,153,41
1951-09-04,2,2,171,57
1951-09-05,0,0,206,36
1951-09-06,0,0,197,26
1951-09-07,0,0,174,46
1951-09-08,0,0,164,62
1951-09-09,0,0,174,46
1951-09-10,0,0,203,41
1951-09-11,23,11,184,26
1951-09-12,12,7,209,36
1951-09-13,27,18,200,62
1951-09-14,0,0,152,51
1951-09-15,11,5,159,72
1951-09-16,44,12,145,46
1951-09-17,17,7,119,36
1951-09-18,44,44,125,46
1951-09-19,114,86,112,36
1951-09-20,5,3,107,21
1951-09-21,0,0,104,21
1951-09-22,0,0,120,57
1951-09-23,29,11,147,62
1951-09-24,11,4,136,67
1951-09-25,0,0,145,62
1951-09-26,24,9,130,51
1951-09-27,0,0,142,46
1951-09-28,55,31,134,41
1951-09-29,1,1,123,26
1951-09-30,1,1,124,36
1951-10-01,0,0,131,51
1951-10-02,0,0,125,46
1951-10-03,0,0,113,41
1951-10-04,0,0,118,36
1951-10-05,0,0,109,36
1951-10-06,0,0,109,51
1951-10-07,0,0,78,36
1951-10-08,1,1,75,41
1951-10-09,1,1,88,51
1951-10-10,0,0,82,46
1951-10-11,0,0,79,51
1951-10-12,0,0,82,51
1951-10-13,0,0,101,46
1951-10-14,0,0,115,31
1951-10-15,0,0,80,36
1951-10-16,0,0,74,36
1951-10-17,0,0,66,31
1951-10-18,10,4,91,36
1951-10-19,0,0,54,21
1951-10-20,0,0,77,51
1951-10-21,66,25,81,67
1951-10-22,0,0,61,41
1951-10-23,1,1,48,36
1951-10-24,3,1,51,46
1951-10-25,0,0,56,46
1951-10-26,0,0,74,36
1951-10-27,1,1,82,51
1951-10-28,0,0,94,57
1951-10-29,5,3,103,67
1951-10-30,43,19,98,36
1951-10-31,13,7,93,31
1951-11-01,1,1,73,26
1951-11-02,48,18,76,57
1951-11-03,22,8,64,36
1951-11-04,2,1,55,72
1951-11-05,0,0,94,103
1951-11-06,8,5,97,77
1951-11-07,95,23,103,57
1951-11-08,0,0,105,46
1951-11-09,0,0,108,62
1951-11-10,7,3,112,57
1951-11-11,39,17,101,46
1951-11-12,0,0,68,36
1951-11-13,59,10,88,57
1951-11-14,50,10,82,46
1951-11-15,24,13,83,72
1951-11-16,79,19,101,62
1951-11-17,6,2,97,77
1951-11-18,2,1,111,87
1951-11-19,12,4,92,72
1951-11-20,0,0,76,98
1951-11-21,157,32,84,93
1951-11-22,179,46,68,51
1951-11-23,5,2,62,41
1951-11-24,85,28,119,98
1951-11-25,137,38,70,51
1951-11-26,9,3,42,41
1951-11-27,1,1,64,62
1951-11-28,41,27,71,87
1951-11-29,51,14,70,77
1951-11-30,1,1,96,72
1951-12-01,0,0,74,62
1951-12-02,0,0,43,41
1951-12-03,11,6,41,46
1951-12-04,30,11,92,82
1951-12-05,0,0,94,82
1951-12-06,84,17,58,41
1951-12-07,3,2,37,57
1951-12-08,44,15,67,123
1951-12-09,56,15,74,93
1951-12-10,50,13,34,87
1951-12-11,2,1,16,31
1951-12-12,2,1,-25,31
1951-12-13,3,1,-38,36
1951-12-14,3,1,-21,41
1951-12-15,0,0,36,57
1951-12-16,13,5,77,41
